0.7283950617283885,0.8692475292684944,0.391044776119403,0.8656899838660828,0.8648432713754292,1.0,0.48829098156452433,0.0003975997094900013,0.9256443256722994,0.7756699344293568,0.5877516508846483,0.6245098039215686,0.7428580709683139,0.24762944104771079,0.8707215383831666,0.9439434979293038,0.35921062666904247,0.9264686288006394
0.6049382716049303,0.8745471048880197,0.3343283582089551,0.8690954735977123,0.8691364693128202,1.0,0.5879422022919779,0.00042604772091103327,0.9139764747748177,0.7756699344293568,0.3466287217746107,0.5196078431372548,0.6434023272131321,0.35253276546867196,0.8654971281312845,0.9370353947599042,0.3651887665022513,0.9363407772164883
0.7283950617283885,0.8672626229720389,0.35820895522388063,0.8706188798042742,0.8705909454798585,1.0,0.583671435689373,0.00041790658420370457,0.9115620796642359,0.7756699344293568,0.48682605857336014,0.5280112044817926,0.6814048661048788,0.34822923703213016,0.8712340720660615,0.9333654274471881,0.3643457661046092,0.9394175041522749
0.7283950617283885,0.8661450571223311,0.30447761194029854,0.9312042776499863,0.93114686152846,1.0,0.5729945191828602,0.00044904484690318333,0.9093883928102882,0.7756699344293568,0.47073746496940316,0.5490196078431375,0.7891055281916448,0.35416835703321714,0.888857613574121,0.9309548221038169,0.3658926836617167,0.960814064979529
0.666666666666655,0.844427443849916,0.34626865671641793,0.9470000153674536,0.9470106700377338,1.0,0.6014662965335612,0.0005067175630506542,0.9088382760170926,0.7756699344293568,0.6293226364488866,0.49859943977591037,0.6598197712608875,0.35127270840765445,0.8961468810067954,0.9132527970168094,0.3665424533473782,0.9718652564633982
0.7469135802469077,0.7986759592642106,0.31641791044776113,0.9446267937564616,0.944638355522137,1.0,0.672645739910314,0.0005111998974986974,0.9009121043458369,0.7756699344293568,0.6354616649692488,0.37254901960784315,0.8272823813446504,0.3531826465934601,0.9114258387990345,0.9174983753011179,0.36134692007413394,0.9687017784924797
0.617283950617291,0.7970096042555399,0.453731343283582,0.9487413578357355,0.9482870300484266,1.0,0.6883052174531995,0.0004886854048222106,0.9008822073012701,0.7756699344293568,0.5760528222148231,0.4145658263305323,0.8274712614339146,0.3673827140881184,0.9121219315938043,0.9168867176541384,0.3672655531272562,0.9698276268604026
0.6790123456790157,0.7660026233507297,0.4119402985074627,0.9749140639593414,0.974913785723092,1.0,0.7274539113104136,0.0004275217019144015,0.8920112178662691,0.7756699344293568,0.38964975879449426,0.5196078431372548,0.6811871577735733,0.4453968857189571,0.9324851958075159,0.8399261227459804,0.36367163929591984,0.9911367551793708
0.5555555555555575,0.778880028740072,0.32238805970149254,0.9651989698651877,0.9652026038488256,1.0,0.7210477614065057,0.00048211078289804344,0.8954522565522848,0.7756699344293568,0.49954988684326906,0.49719887955182074,0.8762809869822674,0.4594410146232252,0.9385569455579031,0.8630610161667085,0.36911750761358775,0.9813523874697702
0.7407407407407405,0.7870025593100778,0.30447761194029854,0.9679833185815325,0.968470888656297,1.0,0.7146416115025981,0.00046129040567354326,0.892686953407992,0.7756699344293568,0.48902932019887047,0.47478991596638664,0.9084554642335951,0.4104864732559227,0.9427404305379158,0.8487771245740632,0.3667328750436534,0.9837351558670681
